object_id,percentage,hex
0219d71e66b62f68f60c,14, #682D1C
0219d71e66b62f68f60c,10,#969280
0224c8635ae92634875c,10, #AAA189
0224c8635ae92634875c,7, #EAE4D4
0224c8635ae92634875c,0, #201A0B
0224c8635ae92634875c,0, #413822
0224c8635ae92634875c,57,#C3BEAA
0224c8635ae92634875c,5, #8B8574
0224c8635ae92634875c,19, #5E5B4F
022546f3500781e8a366,2, #6C685E
022546f3500781e8a366,4, #9B7F6B
022546f3500781e8a366,5, #D0BEAA
022546f3500781e8a366,9, #E5D8C7
022546f3500781e8a366,0, #4F4D47
022546f3500781e8a366,68,#F7F0E8
022546f3500781e8a366,8, #B1A390
0228d2f90f434940b94e,24, #352119
0228d2f90f434940b94e,4, #614F47
0228d2f90f434940b94e,16, #CFCCC4
0228d2f90f434940b94e,15, #EFEEEA
0228d2f90f434940b94e,31,#B2ACA3
0228d2f90f434940b94e,3, #918983
0228d2f90f434940b94e,3, #7B6E67
022bece67c3d7e14b631,8, #A0998A
022bece67c3d7e14b631,14, #BAB7AA
022bece67c3d7e14b631,32, #D7D5CA
022bece67c3d7e14b631,5, #7F715C
022bece67c3d7e14b631,1,#FCF7E3
022bece67c3d7e14b631,38, #53402C
0245de1a598b0feef883,0, #A99D74
0245de1a598b0feef883,0, #95885F
0245de1a598b0feef883,4, #8F7245
0245de1a598b0feef883,58,#281F10
0245de1a598b0feef883,4, #51573F
0245de1a598b0feef883,19, #0C0B07
0245de1a598b0feef883,12, #463B23
024dc4b02ffd381381dd,8, #736E64
024dc4b02ffd381381dd,6, #ADA69B
024dc4b02ffd381381dd,64,#E7DED0
024dc4b02ffd381381dd,8, #49453E
024dc4b02ffd381381dd,3, #CAC2B6
024dc4b02ffd381381dd,5, #8D877E
024dc4b02ffd381381dd,3, #FDFBF6
0250207ddbda64dc6420,0, #413B32
0250207ddbda64dc6420,5, #C8BFB2
0250207ddbda64dc6420,74,#F0E7DA
0250207ddbda64dc6420,5, #6A6459
0250207ddbda64dc6420,4, #544E44
0250207ddbda64dc6420,3, #A8A194
0250207ddbda64dc6420,6, #888276
0254a8aef0b9b9c0f70a,33,#564535
0254a8aef0b9b9c0f70a,1, #98907F
0254a8aef0b9b9c0f70a,9, #280E0F
0254a8aef0b9b9c0f70a,8, #8F7558
0254a8aef0b9b9c0f70a,19, #7B5536
0254a8aef0b9b9c0f70a,0, #B4AE9A
0254a8aef0b9b9c0f70a,27, #452118
02578adbc7e177d010a1,6, #A38265
02578adbc7e177d010a1,0, #544E44
02578adbc7e177d010a1,0, #A6684C
02578adbc7e177d010a1,74,#F2E8D8
02578adbc7e177d010a1,10, #C6B49C
02578adbc7e177d010a1,3, #B09B7F
02578adbc7e177d010a1,3, #6E6556
0259a3227d481c9cd530,17, #9A8B7E
0259a3227d481c9cd530,38, #D1CCBF
0259a3227d481c9cd530,3, #503F37
0259a3227d481c9cd530,21,#F1EBDF
0259a3227d481c9cd530,3, #7B6657
0259a3227d481c9cd530,15, #BAADA0
0259c68671084513a4de,28, #D8CFBC
0259c68671084513a4de,5,#FAF4E7
0259c68671084513a4de,9, #ABA494
0259c68671084513a4de,10, #898374
0259c68671084513a4de,31, #656055
0259c68671084513a4de,13, #3C3A33
025c3bf106e474865a7f,14, #B1A696
025c3bf106e474865a7f,2,#FAF5EC
025c3bf106e474865a7f,4, #736A5F
025c3bf106e474865a7f,12, #8F8679
025c3bf106e474865a7f,63, #DACBB9
025c3bf106e474865a7f,3, #4A433C
02622ac1d9dccf6fdb50,18, #F8F7F2
02622ac1d9dccf6fdb50,20, #E2DED0
02622ac1d9dccf6fdb50,8, #736C6A
02622ac1d9dccf6fdb50,21,#4D4545
02622ac1d9dccf6fdb50,12, #231E1C
02622ac1d9dccf6fdb50,9, #918B88
02622ac1d9dccf6fdb50,9, #BBB6AF
026c4a465c9608e66b8b,16, #C2B694
026c4a465c9608e66b8b,10, #ADA07C
026c4a465c9608e66b8b,0, #F2ECD3
026c4a465c9608e66b8b,27,#8F8466
026c4a465c9608e66b8b,21, #74684B
026c4a465c9608e66b8b,18, #DAD2B9
026c4a465c9608e66b8b,5, #564A34
026d8f287c8168cd3c1c,29,#8C8D72
026d8f287c8168cd3c1c,5, #C1BC9B
026d8f287c8168cd3c1c,9, #EEF1F2
026d8f287c8168cd3c1c,10, #CAD5E5
026d8f287c8168cd3c1c,1, #E4DAB7
026d8f287c8168cd3c1c,21, #4E4B3C
026d8f287c8168cd3c1c,23, #1E1B1A
02735354ba2363911775,0,#BFB89F
02735354ba2363911775,17, #0D0E09
02735354ba2363911775,56, #34251C
02735354ba2363911775,17, #6E5D42
02735354ba2363911775,2, #827964
02735354ba2363911775,6, #A99A75
0278a4065dd884e44584,2, #7B7167
0278a4065dd884e44584,10, #CBBDA4
0278a4065dd884e44584,2, #524D47
0278a4065dd884e44584,3, #A08E75
0278a4065dd884e44584,79,#F0E9D8
0278a4065dd884e44584,2, #B5A68F
027a4305a99a047f7ea6,83, #D0C1A4
027a4305a99a047f7ea6,5, #76634E
027a4305a99a047f7ea6,2, #523622
027a4305a99a047f7ea6,1,#F8F3DF
027a4305a99a047f7ea6,5, #A0937D
027a4305a99a047f7ea6,2, #301309
027ab4de7b4ceffddc9b,35, #4F331B
027ab4de7b4ceffddc9b,0, #C1A567
027ab4de7b4ceffddc9b,0,#5E5A51
027ab4de7b4ceffddc9b,0, #7D766A
027ab4de7b4ceffddc9b,62, #0C0B05
027ab4de7b4ceffddc9b,1, #9C681E
027b9778a22f4f518b98,23, #99978B
027b9778a22f4f518b98,13, #404039
027b9778a22f4f518b98,10, #C6C2B7
027b9778a22f4f518b98,25, #626258
027b9778a22f4f518b98,26, #E4E1D6
027b9778a22f4f518b98,0,#FEFEF6
0281c590c373bbdddd3b,3, #979485
0281c590c373bbdddd3b,21, #CCC9B6
0281c590c373bbdddd3b,1, #5E5B4D
0281c590c373bbdddd3b,58,#F1EEDF
0281c590c373bbdddd3b,3, #7E7B69
0281c590c373bbdddd3b,11, #B1AE9A
0281c590c373bbdddd3b,0, #3F3D31
02835bacf09e2f02749f,4, #615C55
02835bacf09e2f02749f,9, #B0A493
02835bacf09e2f02749f,1, #4B4744
02835bacf09e2f02749f,23, #DBC7AF
02835bacf09e2f02749f,9, #857D71
02835bacf09e2f02749f,48,#F4E5D2
02835bacf09e2f02749f,3, #FDF9F7
0295c7260f23163e03a3,23, #757265
0295c7260f23163e03a3,6, #4E4D40
0295c7260f23163e03a3,19,#F1F1E5
0295c7260f23163e03a3,18, #D0CDBD
0295c7260f23163e03a3,15, #B6B3A3
0295c7260f23163e03a3,15, #989586
0296a53cc117af96c859,5, #866B5B
0296a53cc117af96c859,1, #645540
0296a53cc117af96c859,54,#F5F1E2
0296a53cc117af96c859,0, #514126
0296a53cc117af96c859,11, #ACA084
0296a53cc117af96c859,26, #DBD3BA
0296a53cc117af96c859,0, #342613
0297c83876834f8ae7e8,9, #5F5D51
0297c83876834f8ae7e8,0, #3F3F37
0297c83876834f8ae7e8,7, #807C6D
0297c83876834f8ae7e8,17, #A19D8D
0297c83876834f8ae7e8,27,#F5F3EC
0297c83876834f8ae7e8,36, #CEC8B6
0298264debf59c85a0f1,10, #5B5652
0298264debf59c85a0f1,4, #E0DBD1
0298264debf59c85a0f1,20, #C6C0B7
0298264debf59c85a0f1,26,#A29E97
0298264debf59c85a0f1,12, #F4F2EA
0298264debf59c85a0f1,6, #746F69
0298264debf59c85a0f1,18, #85817B
02ae06ba1380750f394d,0, #958566
02ae06ba1380750f394d,36, #11110A
02ae06ba1380750f394d,0, #9B987B
02ae06ba1380750f394d,38,#2C2A1A
02ae06ba1380750f394d,4, #4B3E26
02ae06ba1380750f394d,2, #847659
02ae06ba1380750f394d,17, #736447
02bacfe951feceda64c6,8, #B09269
02bacfe951feceda64c6,14, #86643D
02bacfe951feceda64c6,20, #1D1607
02bacfe951feceda64c6,33,#534427
02bacfe951feceda64c6,1, #C6B68F
02bacfe951feceda64c6,7, #D9CBA8
02bacfe951feceda64c6,12, #EDE1C6
02c4a3c17bc9cb359a90,28, #7F7569
02c4a3c17bc9cb359a90,7,#E1DCCA
02c4a3c17bc9cb359a90,20, #342218
02c4a3c17bc9cb359a90,1, #C5BFAD
02c4a3c17bc9cb359a90,23, #A89F90
02c4a3c17bc9cb359a90,18, #5C4D41
02cc29d3458c02597c8d,0, #B0B3A3
02cc29d3458c02597c8d,1, #867965
02cc29d3458c02597c8d,94,#261E13
02cc29d3458c02597c8d,0, #919589
02cc29d3458c02597c8d,0, #BDA17C
02cc29d3458c02597c8d,0, #D1D1BA
02cc29d3458c02597c8d,3, #665841
02d314a674bd82d37c50,4, #9A894C
02d314a674bd82d37c50,17, #4C3821
02d314a674bd82d37c50,34,#6E6445
02d314a674bd82d37c50,2, #CCBA85
02d314a674bd82d37c50,20, #8A8A7C
02d314a674bd82d37c50,1, #B09E61
02d314a674bd82d37c50,18, #ABA796
02da5fc992a48b366053,4, #A29177
02da5fc992a48b366053,14, #1D1710
02da5fc992a48b366053,2, #715838
02da5fc992a48b366053,7, #554429
02da5fc992a48b366053,64,#3A2F20
02da5fc992a48b366053,4, #827458
02da5fc992a48b366053,1, #C7B08E
02e4a96bd9e3384ed214,55,#241A08
02e4a96bd9e3384ed214,41, #54421B
02e4a96bd9e3384ed214,0, #D3CCA3
02e4a96bd9e3384ed214,0, #9F7D44
02e4a96bd9e3384ed214,0, #AE9C74
02e4a96bd9e3384ed214,1, #786A42
02e4a96bd9e3384ed214,0, #4D5647
02e6f56ac1f4070baedf,21, #F1EEE4
02e6f56ac1f4070baedf,14, #68695E
02e6f56ac1f4070baedf,9, #ACAAA0
02e6f56ac1f4070baedf,23,#CFCBBB
02e6f56ac1f4070baedf,11, #8E8D83
02e6f56ac1f4070baedf,19, #3C3E34
02f39d0cd4073dfba07c,8, #C5B197
02f39d0cd4073dfba07c,21, #87735B
02f39d0cd4073dfba07c,19, #A99985
02f39d0cd4073dfba07c,7,#4F4236
02f39d0cd4073dfba07c,35, #DFCDBB
02f39d0cd4073dfba07c,7, #F9F2EB
02f78fab385710ef7cfa,14, #CCC296
02f78fab385710ef7cfa,15, #5E5941
02f78fab385710ef7cfa,24, #A8AB95
02f78fab385710ef7cfa,10, #848162
02f78fab385710ef7cfa,30,#7B97A2
02f78fab385710ef7cfa,3, #2B2E26
02f9b6ad0be1cb9af1b4,71,#E7E4DB
02f9b6ad0be1cb9af1b4,4, #9E927C
02f9b6ad0be1cb9af1b4,1, #786652
02f9b6ad0be1cb9af1b4,5, #D3CAB6
02f9b6ad0be1cb9af1b4,3, #BEB29C
02f9b6ad0be1cb9af1b4,7, #261C17
02f9b6ad0be1cb9af1b4,5, #544336
02ff534074297bfbf374,0, #332F2C
02ff534074297bfbf374,9,#F3EDDF
02ff534074297bfbf374,22, #7E776C
02ff534074297bfbf374,20, #A69F91
02ff534074297bfbf374,6, #4F4843
02ff534074297bfbf374,41, #CBC3B1
02ffb56929626c4cc8f2,11, #A9A192
02ffb56929626c4cc8f2,43,#E9E4D2
02ffb56929626c4cc8f2,3, #4E3F37
02ffb56929626c4cc8f2,22, #CEC5AE
02ffb56929626c4cc8f2,7, #706357
02ffb56929626c4cc8f2,4, #FAF8EF
02ffb56929626c4cc8f2,7, #908575
0300819e83a5d1a1c09d,4, #BCB39C
0300819e83a5d1a1c09d,42,#F7F4E4
0300819e83a5d1a1c09d,10, #DCD4BD
0300819e83a5d1a1c09d,14, #797261
0300819e83a5d1a1c09d,17, #4B483D
0300819e83a5d1a1c09d,9, #9D9683
030414b750ce308a3b93,44, #D4CFC1
030414b750ce308a3b93,26, #F7F4E5
030414b750ce308a3b93,6,#7D7A6E
030414b750ce308a3b93,4, #58574A
030414b750ce308a3b93,17, #AAA79A
030414b750ce308a3b93,1, #38382F
030960402a0ba0f7ad82,8, #665B49
030960402a0ba0f7ad82,0, #863E2A
030960402a0ba0f7ad82,1, #877962
030960402a0ba0f7ad82,0, #9E8D75
030960402a0ba0f7ad82,0, #AFA48E
030960402a0ba0f7ad82,26, #4C3727
030960402a0ba0f7ad82,61,#221813
03099c72abfce58dbd90,10, #B2B0A6
03099c72abfce58dbd90,8, #6B6B61
03099c72abfce58dbd90,38, #D6D2C8
03099c72abfce58dbd90,13, #8D8C81
03099c72abfce58dbd90,20,#F5F1E9
03099c72abfce58dbd90,8, #41433B
030d281a9615edccbc88,16, #908660
030d281a9615edccbc88,17, #947A42
030d281a9615edccbc88,9, #AA9156
030d281a9615edccbc88,15, #7B6236
030d281a9615edccbc88,31,#5D4A2E
030d281a9615edccbc88,2, #BEA66B
030d281a9615edccbc88,5, #302922
031387e06a2ad3a58f74,5, #AF9959
031387e06a2ad3a58f74,4, #CABB74
031387e06a2ad3a58f74,77, #1F1E14
031387e06a2ad3a58f74,4, #8F7A43
031387e06a2ad3a58f74,6,#71522B
031387e06a2ad3a58f74,1, #DDD7A2
0313f888549e2710a0b7,3, #2D2217
0313f888549e2710a0b7,13, #A49880
0313f888549e2710a0b7,2, #887C66
0313f888549e2710a0b7,41, #F6F4E7
0313f888549e2710a0b7,3,#5E5346
0313f888549e2710a0b7,37, #D4CCB9
03169bb8dd095e381572,11, #F8F6F2
03169bb8dd095e381572,10, #948F83
03169bb8dd095e381572,11, #BAB5A7
03169bb8dd095e381572,5, #7D776A
03169bb8dd095e381572,44,#DBD6C9
03169bb8dd095e381572,1, #3C392F
03169bb8dd095e381572,14, #5B574B
031bc6e8b33e43055acb,21, #8F8989
031bc6e8b33e43055acb,13, #433A38
031bc6e8b33e43055acb,0, #1E1411
031bc6e8b33e43055acb,0,#FEFDFB
031bc6e8b33e43055acb,31, #656161
031bc6e8b33e43055acb,31, #CAC6C3
0327691b9e7cc57ec78e,21, #EAE3CD
0327691b9e7cc57ec78e,5, #3E3026
0327691b9e7cc57ec78e,11, #615243
0327691b9e7cc57ec78e,10, #796A58
0327691b9e7cc57ec78e,11, #A89C86
0327691b9e7cc57ec78e,15, #8B7F6E
0327691b9e7cc57ec78e,24,#C9BFA6
0327cc3a2184522b79a5,0, #D8CC95
0327cc3a2184522b79a5,85,#2C2614
0327cc3a2184522b79a5,1, #907243
0327cc3a2184522b79a5,0, #C7B679
0327cc3a2184522b79a5,8, #5D4723
0327cc3a2184522b79a5,1, #AD975C
0327cc3a2184522b79a5,2, #7D5631
033e998fa8727ad3abd0,6, #938D7E
033e998fa8727ad3abd0,71, #EDDEC4
033e998fa8727ad3abd0,1,#FAF8EA
033e998fa8727ad3abd0,11, #C3B8A2
033e998fa8727ad3abd0,1, #393630
033e998fa8727ad3abd0,7, #676258
0344a850a8f1f61638ad,6, #776B50
0344a850a8f1f61638ad,33,#B0A994
0344a850a8f1f61638ad,0, #514C3F
0344a850a8f1f61638ad,54, #E0DBC8
0344a850a8f1f61638ad,4, #9D8E6E
0344a850a8f1f61638ad,0, #3B311D
034f4de121cb04f38696,39,#0C1013
034f4de121cb04f38696,3, #BFB4A4
034f4de121cb04f38696,6, #8E8887
034f4de121cb04f38696,4, #6C6160
034f4de121cb04f38696,3, #DDDCD8
034f4de121cb04f38696,32, #2F2727
034f4de121cb04f38696,11, #5C4642
0355a5ebb2869f3b00ab,12, #7F766B
0355a5ebb2869f3b00ab,8, #5D564D
0355a5ebb2869f3b00ab,3, #F8F5EA
0355a5ebb2869f3b00ab,1, #3E3833
0355a5ebb2869f3b00ab,44,#DBD1BF
0355a5ebb2869f3b00ab,17, #9E9689
0355a5ebb2869f3b00ab,12, #BCB2A2
035a35ed3a8af60ba654,5, #D4CDB7
035a35ed3a8af60ba654,23, #958F79
035a35ed3a8af60ba654,25,#F3EED6
035a35ed3a8af60ba654,11, #B6B09A
035a35ed3a8af60ba654,12, #7C7662
035a35ed3a8af60ba654,17, #64604E
035a35ed3a8af60ba654,4, #49473B
035b326df074f047b06a,3, #49483D
035b326df074f047b06a,15, #E3DCCD
035b326df074f047b06a,20, #69665B
035b326df074f047b06a,0,#FEFAEA
035b326df074f047b06a,25, #BFBAAE
035b326df074f047b06a,33, #908C81
0364cbbab875a9c3a7f9,27, #F7EDD8
0364cbbab875a9c3a7f9,19, #8B8478
0364cbbab875a9c3a7f9,4, #423D38
0364cbbab875a9c3a7f9,3, #655E56
0364cbbab875a9c3a7f9,20, #DACFBC
0364cbbab875a9c3a7f9,23,#B6AD9E
03651acb367c4fc61fc4,5, #716A60
03651acb367c4fc61fc4,6, #948F87
03651acb367c4fc61fc4,3,#F1EDE9
03651acb367c4fc61fc4,76, #34312B
03651acb367c4fc61fc4,3, #524E47
03651acb367c4fc61fc4,4, #C0BBB3
03665773597527ca303d,9, #7C6B48
03665773597527ca303d,13, #645537
03665773597527ca303d,24,#171714
03665773597527ca303d,5, #A4936B
03665773597527ca303d,46, #3C3428
03665773597527ca303d,0, #B3AD96
03698894115b526fe5c7,7, #241710
03698894115b526fe5c7,20, #BCB69B
03698894115b526fe5c7,10, #756653
03698894115b526fe5c7,9, #544232
03698894115b526fe5c7,9, #8D806A
03698894115b526fe5c7,13, #DBDCCC
03698894115b526fe5c7,29,#A79C80
03794388d468b894d3ce,16, #C1BEAC
03794388d468b894d3ce,20, #5F5E53
03794388d468b894d3ce,12, #828073
03794388d468b894d3ce,2, #414138
03794388d468b894d3ce,15, #A09E8F
03794388d468b894d3ce,10, #DAD6C2
03794388d468b894d3ce,21,#F5F2DC
037adfe4675523894d63,5, #A29783
037adfe4675523894d63,17, #5B534B
037adfe4675523894d63,44,#DCD7C4
037adfe4675523894d63,10, #796F61
037adfe4675523894d63,2, #BEB8A5
037adfe4675523894d63,18, #403832
037adfe4675523894d63,0, #F8F4E4
03802f7bda3dd633d2d3,20, #ADA896
03802f7bda3dd633d2d3,14, #373732
03802f7bda3dd633d2d3,22, #807E70
03802f7bda3dd633d2d3,5, #D5CEB4
03802f7bda3dd633d2d3,11,#F1EBD0
03802f7bda3dd633d2d3,26, #6F584B
0382a2cce648eed025d2,1, #A9A290
0382a2cce648eed025d2,43, #4D2F1E
0382a2cce648eed025d2,47, #6A5648
0382a2cce648eed025d2,1,#C6C3B7
0382a2cce648eed025d2,2, #140C04
0382a2cce648eed025d2,3, #8B7B67
03851df7129c8ae9a040,4, #312F2A
03851df7129c8ae9a040,9, #4F4C42
03851df7129c8ae9a040,14, #ABA490
03851df7129c8ae9a040,7,#F8F2E2
03851df7129c8ae9a040,47, #DBCFB5
03851df7129c8ae9a040,16, #756F5F
038a87be66007216ffea,13, #1F180E
038a87be66007216ffea,10, #615747
038a87be66007216ffea,31, #DDDDCA
038a87be66007216ffea,7, #41382B
038a87be66007216ffea,20,#847D6D
038a87be66007216ffea,15, #B6B19A
038d2917c137b9e2a2e3,9, #7F6B36
038d2917c137b9e2a2e3,51,#1A1810
038d2917c137b9e2a2e3,30, #4C3F24
038d2917c137b9e2a2e3,2, #A89B68
038d2917c137b9e2a2e3,0, #C6B67D
038d2917c137b9e2a2e3,7, #8C7F4D
0392eb3dcbe63546d441,0,#FBF5EA
0392eb3dcbe63546d441,43, #C9BEAA
0392eb3dcbe63546d441,16, #E3DDD3
0392eb3dcbe63546d441,6, #7A695C
0392eb3dcbe63546d441,26, #A0917C
0392eb3dcbe63546d441,5, #5D4E45
039b79b320f56cacbe2b,1, #C6A565
039b79b320f56cacbe2b,2, #A3884C
039b79b320f56cacbe2b,6, #786439
039b79b320f56cacbe2b,13,#212117
039b79b320f56cacbe2b,2, #854428
039b79b320f56cacbe2b,72, #423D26
03a3b03b7e6cb309302f,2, #6B6857
03a3b03b7e6cb309302f,7, #46453C
03a3b03b7e6cb309302f,87,#FAF5DE
03a3b03b7e6cb309302f,0, #B7B199
03a3b03b7e6cb309302f,1, #948F7B
03a3b03b7e6cb309302f,0, #CFC8B0
03a3b03b7e6cb309302f,1, #E7DEC4
03a4546268022b377943,9, #53503B
03a4546268022b377943,56,#CAC6B7
03a4546268022b377943,6, #A4946A
03a4546268022b377943,13, #827552
03a4546268022b377943,13, #C6B77E
03a4546268022b377943,0, #29261A
03aa9cf73f72bcef8273,26, #D0C9B4
03aa9cf73f72bcef8273,22, #807B6C
03aa9cf73f72bcef8273,9,#F6EFD9
03aa9cf73f72bcef8273,9, #ABA594
03aa9cf73f72bcef8273,28, #4B483E
03aa9cf73f72bcef8273,3, #2A2820
03ab459047edde60c0a1,13, #889B7D
03ab459047edde60c0a1,0, #9E542D
03ab459047edde60c0a1,8, #B1A66A
03ab459047edde60c0a1,4, #D1C586
03ab459047edde60c0a1,24, #6D4423
03ab459047edde60c0a1,15, #7F794D
03ab459047edde60c0a1,32,#1D1B0D
03adcef1ad437bb9ed6e,11,#F7F4EC
03adcef1ad437bb9ed6e,28, #5C5C4D
03adcef1ad437bb9ed6e,30, #D3CEBE
03adcef1ad437bb9ed6e,3, #2F3127
03adcef1ad437bb9ed6e,10, #ACA898
03adcef1ad437bb9ed6e,15, #8B897A
03b6ac340c1cac6f6ddf,5, #40281D
03b6ac340c1cac6f6ddf,14, #F2F2EE
03b6ac340c1cac6f6ddf,4, #564034
03b6ac340c1cac6f6ddf,13, #8F867B
03b6ac340c1cac6f6ddf,6, #6B5A4E
03b6ac340c1cac6f6ddf,9, #AFA89C
03b6ac340c1cac6f6ddf,46,#CFCCC2
03b7a2f6a62e9a38d05a,44, #CAC6B7
03b7a2f6a62e9a38d05a,2, #4A463B
03b7a2f6a62e9a38d05a,13, #857F72
03b7a2f6a62e9a38d05a,4, #6C6659
03b7a2f6a62e9a38d05a,14, #A6A091
03b7a2f6a62e9a38d05a,19,#F4F1E3
03c4765ca046ca27ba10,2, #EBD4A4
03c4765ca046ca27ba10,5, #8D7E5D
03c4765ca046ca27ba10,5, #B7A580
03c4765ca046ca27ba10,17, #61553F
03c4765ca046ca27ba10,1, #628577
03c4765ca046ca27ba10,40,#3F3826
03c4765ca046ca27ba10,26, #201C14
03c5022ddc41c7b9f99c,2, #E0DBCA
03c5022ddc41c7b9f99c,20, #8C7F6C
03c5022ddc41c7b9f99c,9,#F8F7F1
03c5022ddc41c7b9f99c,17, #624F3A
03c5022ddc41c7b9f99c,12, #B6B19F
03c5022ddc41c7b9f99c,37, #372B21
03cd93586b7f13abb261,12, #9F9B8D
03cd93586b7f13abb261,34,#E0DCC7
03cd93586b7f13abb261,16, #C0BBA7
03cd93586b7f13abb261,10, #48463B
03cd93586b7f13abb261,0, #F7F5E7
03cd93586b7f13abb261,24, #797466
03cf3902a2f83c8cb6d3,37,#CCC7B6
03cf3902a2f83c8cb6d3,24, #ABA28D
03cf3902a2f83c8cb6d3,4, #756B57
03cf3902a2f83c8cb6d3,5, #8E8570
03cf3902a2f83c8cb6d3,19, #EFEADA
03cf3902a2f83c8cb6d3,0, #372612
03cf3902a2f83c8cb6d3,7, #4A4841
03da42481aaf2378d552,0, #625541
03da42481aaf2378d552,0, #917D54
03da42481aaf2378d552,55,#261F15
03da42481aaf2378d552,0, #B3A37B
03da42481aaf2378d552,42, #0C0906
03da42481aaf2378d552,1, #403525
03def22c7341559dc031,4, #403830
03def22c7341559dc031,13,#959088
03def22c7341559dc031,5, #5E5347
03def22c7341559dc031,16, #CACECE
03def22c7341559dc031,12, #736E66
03def22c7341559dc031,47, #A2A6A3
03e12c1ed05edffcfcec,10, #787368
03e12c1ed05edffcfcec,1,#C4CECF
03e12c1ed05edffcfcec,6, #4C3B2A
03e12c1ed05edffcfcec,16, #615E55
03e12c1ed05edffcfcec,7, #8F8C82
03e12c1ed05edffcfcec,56, #AAB0AC
03e65c841a636e11f7aa,3, #785B4D
03e65c841a636e11f7aa,71, #50362B
03e65c841a636e11f7aa,1, #3D251B
03e65c841a636e11f7aa,0, #2F1B13
03e65c841a636e11f7aa,22, #674C3C
03e65c841a636e11f7aa,0,#1A0C09
03e98cbfcb3b7d437f4f,13, #706B61
03e98cbfcb3b7d437f4f,24, #A6A091
03e98cbfcb3b7d437f4f,11, #383530
03e98cbfcb3b7d437f4f,19,#D4C9B2
03e98cbfcb3b7d437f4f,15, #58544B
03e98cbfcb3b7d437f4f,15, #868276
03e9e2935be9ea36ac6d,1, #9B763E
03e9e2935be9ea36ac6d,44,#3D2B14
03e9e2935be9ea36ac6d,1, #AFA57B
03e9e2935be9ea36ac6d,0, #D8C981
03e9e2935be9ea36ac6d,0, #746E53
03e9e2935be9ea36ac6d,32, #5B4729
03e9e2935be9ea36ac6d,18, #121109
03eadcf7afc5cbb86930,15, #DBD8CC
03eadcf7afc5cbb86930,28,#F7F4EA
03eadcf7afc5cbb86930,17, #79796F
03eadcf7afc5cbb86930,13, #41423C
03eadcf7afc5cbb86930,15, #9F9D93
03eadcf7afc5cbb86930,9, #C1BEB4
03ec1631c8967709597a,17, #766B47
03ec1631c8967709597a,1, #D9CFAF
03ec1631c8967709597a,4, #908766
03ec1631c8967709597a,40,#080905
03ec1631c8967709597a,6, #B7AC8F
03ec1631c8967709597a,28, #3C3926
03ec1631c8967709597a,1, #F4F1E3
03ec498be62279630e32,65,#F4EFE3
03ec498be62279630e32,3, #867E72
03ec498be62279630e32,19, #BEB4A1
03ec498be62279630e32,4, #3B2F28
03ec498be62279630e32,4, #9D978A
03ec498be62279630e32,1, #64584D
03edb5fcb074f01c2bdc,51,#14130D
03edb5fcb074f01c2bdc,0, #AC9054
03edb5fcb074f01c2bdc,0, #7C592E
03edb5fcb074f01c2bdc,0, #5D4122
03edb5fcb074f01c2bdc,0, #762815
03edb5fcb074f01c2bdc,46, #372817
03edb5fcb074f01c2bdc,0, #927740
03f4477316211b89d1d0,39,#AEAC9F
03f4477316211b89d1d0,6, #949184
03f4477316211b89d1d0,12, #605C4E
03f4477316211b89d1d0,5, #7C796B
03f4477316211b89d1d0,32, #CBC9BA
03f4477316211b89d1d0,3, #E3E4D7
03f4477316211b89d1d0,0, #403A2B
03f9822727a528f43b46,30,#4A4C3A
03f9822727a528f43b46,10, #84897D
03f9822727a528f43b46,0, #B1B3B8
03f9822727a528f43b46,10, #777759
03f9822727a528f43b46,14, #5C6257
03f9822727a528f43b46,5, #26291F
03f9822727a528f43b46,26, #989DA4
03fcd08a8799d883017b,0, #FEFEFE
03fcd08a8799d883017b,13, #57544B
03fcd08a8799d883017b,3, #D3CFC3
03fcd08a8799d883017b,13, #7D7A6E
03fcd08a8799d883017b,3, #383730
03fcd08a8799d883017b,48,#ECE9DC
03fcd08a8799d883017b,17, #AEABA0
04069ee17986f7d240d9,3, #6D6959
04069ee17986f7d240d9,1, #524E42
04069ee17986f7d240d9,64,#E6DCC7
04069ee17986f7d240d9,13, #C2B69F
04069ee17986f7d240d9,3, #A29C8B
04069ee17986f7d240d9,8, #878170
04069ee17986f7d240d9,3, #FAF9F6
040c92158fae8fd97ce9,17,#242117
040c92158fae8fd97ce9,70, #6C5032
040c92158fae8fd97ce9,4, #A19674
040c92158fae8fd97ce9,0, #D1CCC1
040c92158fae8fd97ce9,0, #B5AA8F
040c92158fae8fd97ce9,7, #847B5F
0411b2b0f9c80a05d294,8, #766959
0411b2b0f9c80a05d294,16, #B0A790
0411b2b0f9c80a05d294,12, #968D7A
0411b2b0f9c80a05d294,0, #F3ECD8
0411b2b0f9c80a05d294,30,#C5C1AC
0411b2b0f9c80a05d294,28, #E1DBC5
0411b2b0f9c80a05d294,2, #5D4D3E
041c7df42d4d386d7e1b,8, #837F71
041c7df42d4d386d7e1b,9, #A6A292
041c7df42d4d386d7e1b,50,#F4F1E5
041c7df42d4d386d7e1b,9, #5C594E
041c7df42d4d386d7e1b,20, #CCC6B0
041c7df42d4d386d7e1b,1, #3F3D35
043157a654f78a85d61c,18, #E2DEC7
043157a654f78a85d61c,14, #B7AD8F
043157a654f78a85d61c,9,#91886F
043157a654f78a85d61c,26, #CEC5A7
043157a654f78a85d61c,12, #625A44
